itemLabel,jardueraLabel,sexua_edo_generoaLabel,jaiolekuaLabel,irudia,jaiotza_data
Fernando Norzagarai,gudari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Teniente%20coronel%20Fernando%20Norzagaray.png,1808-07-19T00:00:00Z
Fernando Norzagarai,politikari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Teniente%20coronel%20Fernando%20Norzagaray.png,1808-07-19T00:00:00Z
Óscar Terol,gidoilari,gizonezkoa,Donostia,,1969-01-01T00:00:00Z
Óscar Terol,komediante,gizonezkoa,Donostia,,1969-01-01T00:00:00Z
Miguel Artola,idazle,gizonezkoa,Donostia,,1923-07-12T00:00:00Z
Miguel Artola,historialari,gizonezkoa,Donostia,,1923-07-12T00:00:00Z
Miguel Artola,unibertsitateko irakasle,gizonezkoa,Donostia,,1923-07-12T00:00:00Z
Miguel Artola,catedrático de universidad,gizonezkoa,Donostia,,1923-07-12T00:00:00Z
Jon Kortaberria,saskibaloi jokalari,gizonezkoa,Donostia,,1982-05-20T00:00:00Z
Pablo Martín Asuero,idazle,gizonezkoa,Donostia,,1967-01-01T00:00:00Z
Antonio Urbiztondo,gudari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Antonio%20de%20Urbiztondo%2C%20marqu%C3%A9s%20de%20la%20Solana.jpg,1803-01-17T00:00:00Z
Jose Luis Galilea,saskibaloi jokalari,gizonezkoa,Donostia,,1972-07-09T00:00:00Z
Jose Luis Galilea,saskibaloi entrenatzaile,gizonezkoa,Donostia,,1972-07-09T00:00:00Z
Juanjo Valencia,futbolari,gizonezkoa,Donostia,,1971-09-18T00:00:00Z
Juan Manuel Zamora,futbolari,gizonezkoa,Donostia,,1942-11-27T00:00:00Z
Ana Miranda de Lage,politikari,emakumezkoa,Donostia,,1946-05-07T00:00:00Z
Ana Miranda de Lage,sindikalista,emakumezkoa,Donostia,,1946-05-07T00:00:00Z
Juan Domínguez,futbolari,gizonezkoa,Donostia,,1983-12-29T00:00:00Z
Mikel Roteta,futbol entrenatzaile,gizonezkoa,Donostia,,1970-01-16T00:00:00Z
Mikel Roteta,futbolari,gizonezkoa,Donostia,,1970-01-16T00:00:00Z
Pedro Armillas,arkeologo,gizonezkoa,Donostia,,1914-09-09T00:00:00Z
Pedro Armillas,antropologo,gizonezkoa,Donostia,,1914-09-09T00:00:00Z
Salvador Díaz Iraola,futbol entrenatzaile,gizonezkoa,Donostia,,1889-11-23T00:00:00Z
Sergio Mendizábal,aktore,gizonezkoa,Donostia,,1920-07-03T00:00:00Z
Urko Otegi,saskibaloi jokalari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Urko.JPG,1981-08-11T00:00:00Z
Ekaitz Saies,piraguista,gizonezkoa,Donostia,,1982-03-02T00:00:00Z
Izaskun Aranburu,piraguista,emakumezkoa,Donostia,,1975-12-29T00:00:00Z
Luis Karril,Arrantzale,gizonezkoa,Donostia,,1847-08-25T00:00:00Z
Luis Karril,arraunlari,gizonezkoa,Donostia,,1847-08-25T00:00:00Z
Idoia López Riaño,terrorista,emakumezkoa,Donostia,,1964-03-18T00:00:00Z
Aintzane Encinas,futbolari,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aintzane%20Encinas.jpg,1988-04-22T00:00:00Z
Alberto Matxinbarrena,futbolari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Alberto%20Machimbarrena%20%28cropped%29.jpg,1888-03-31T00:00:00Z
Alejo Mancisidor,tenislari,gizonezkoa,Donostia,,1970-07-31T00:00:00Z
Alejo Mancisidor,tenis entrenatzaile,gizonezkoa,Donostia,,1970-07-31T00:00:00Z
Alfonso Feijoo,hamabosteko errugbilari,gizonezkoa,Donostia,,1953-01-05T00:00:00Z
Andres Vilariño,ingeniari,gizonezkoa,Donostia,,1951-09-28T00:00:00Z
Andres Vilariño,automobil-pilotu,gizonezkoa,Donostia,,1951-09-28T00:00:00Z
Arantza del Puerto,futbol entrenatzaile,emakumezkoa,Donostia,,1971-03-08T00:00:00Z
Arantza del Puerto,futbolari,emakumezkoa,Donostia,,1971-03-08T00:00:00Z
Luis Pérez Pascual,futbolari,gizonezkoa,Donostia,,1971-02-09T00:00:00Z
Indalezio Bizkarrondo,idazle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Bilintx.jpg,1831-04-30T00:00:00Z
Indalezio Bizkarrondo,poeta,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Bilintx.jpg,1831-04-30T00:00:00Z
Indalezio Bizkarrondo,bertsolari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Bilintx.jpg,1831-04-30T00:00:00Z
Pili Kaltzada,idazle,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Pilar%20Kaltzada.jpg,1970-10-11T00:00:00Z
Pili Kaltzada,kazetari,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Pilar%20Kaltzada.jpg,1970-10-11T00:00:00Z
Pili Kaltzada,aholkulari,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Pilar%20Kaltzada.jpg,1970-10-11T00:00:00Z
Lurdes Iriondo,idazle,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Lourdes%20Iriondo.jpg,1937-03-27T00:00:00Z
Lurdes Iriondo,abeslari,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Lourdes%20Iriondo.jpg,1937-03-27T00:00:00Z
Oier Mendizabal,pilotari,gizonezkoa,Donostia,,1983-05-21T00:00:00Z
Imanol Larzabal,egile abeslari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Imanol%20Larzabal.jpg,1947-11-11T00:00:00Z
Joaquín Satrustegi,abokatu,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aqu%C3%AD%20vivi%C3%B3%20Joaqu%C3%ADn%20Satr%C3%BAstegui%20%28cropped%29.JPG,1909-10-17T00:00:00Z
Joaquín Satrustegi,politikari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aqu%C3%AD%20vivi%C3%B3%20Joaqu%C3%ADn%20Satr%C3%BAstegui%20%28cropped%29.JPG,1909-10-17T00:00:00Z
Mikel Unanue,pilotari,gizonezkoa,Donostia,,1968-04-22T00:00:00Z
Odón Elorza,politikari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Od%C3%B3n%20Elorza%20ensayando%20la%20defensa%20de%20la%20candidatura%20de%20San%20Sebasti%C3%A1n%20para%20Capital%20Europea%20de%20la%20Cultura%20en%20el%20Centro%20c%C3%ADvico%20de%20Intxaurrondo.jpg,1955-04-04T00:00:00Z
Odón Elorza,politikari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Od%C3%B3n%20Elorza%20ensayando%20la%20defensa%20de%20la%20candidatura%20de%20San%20Sebasti%C3%A1n%20para%20Capital%20Europea%20de%20la%20Cultura%20en%20el%20Centro%20c%C3%ADvico%20de%20Intxaurrondo.jpg,1955-05-31T00:00:00Z
Jose Ramon Rekalde,idazle,gizonezkoa,Donostia,,1932-01-01T00:00:00Z
Jose Ramon Rekalde,abokatu,gizonezkoa,Donostia,,1932-01-01T00:00:00Z
Jose Ramon Rekalde,politikari,gizonezkoa,Donostia,,1932-01-01T00:00:00Z
Jose Ramon Rekalde,legelari,gizonezkoa,Donostia,,1932-01-01T00:00:00Z
Jose Ramon Rekalde,unibertsitateko irakasle,gizonezkoa,Donostia,,1932-01-01T00:00:00Z
Jose Ramon Rekalde,sindikalista,gizonezkoa,Donostia,,1932-01-01T00:00:00Z
Iñaki Beti,idazle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/I%C3%B1aki%20Beti%20S%C3%A1ez.jpg,1959-09-13T00:00:00Z
Borja Iradier,igerilari,gizonezkoa,Donostia,,1980-03-23T00:00:00Z
Itziar Okariz,artista,emakumezkoa,Donostia,,1965-04-21T00:00:00Z
Carlos Bea,epaile,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Carlos%20Bea%20Circuit%20Judge.jpg,1934-04-18T00:00:00Z
Carlos Bea,saskibaloi jokalari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Carlos%20Bea%20Circuit%20Judge.jpg,1934-04-18T00:00:00Z
Carlos Iturraspe,futbol entrenatzaile,gizonezkoa,Donostia,,1910-06-10T00:00:00Z
Carlos Iturraspe,futbolari,gizonezkoa,Donostia,,1910-06-10T00:00:00Z
Domingo Patrizio Meagher,idazle,gizonezkoa,Donostia,,1703-03-17T00:00:00Z
Domingo Patrizio Meagher,poeta,gizonezkoa,Donostia,,1703-03-17T00:00:00Z
Luis Maria Prada,saskibaloi jokalari,gizonezkoa,Donostia,,1953-05-21T00:00:00Z
Ramón Blanco,gudari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/General%20Ram%C3%B3n%20Blanco%20y%20Erenas.jpg,1833-05-15T00:00:00Z
Ramón Blanco,politikari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/General%20Ram%C3%B3n%20Blanco%20y%20Erenas.jpg,1833-05-15T00:00:00Z
Ramón Blanco,gudari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/General%20Ram%C3%B3n%20Blanco%20y%20Erenas.jpg,1833-09-15T00:00:00Z
Ramón Blanco,politikari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/General%20Ram%C3%B3n%20Blanco%20y%20Erenas.jpg,1833-09-15T00:00:00Z
Begoña Ameztoi,idazle,emakumezkoa,Donostia,,1951-04-04T00:00:00Z
Begoña Ameztoi,margolari,emakumezkoa,Donostia,,1951-04-04T00:00:00Z
Ignacio Eizagirre,futbol entrenatzaile,gizonezkoa,Donostia,,1920-11-07T00:00:00Z
Ignacio Eizagirre,futbolari,gizonezkoa,Donostia,,1920-11-07T00:00:00Z
Jose Maria Usanditzaga,musikagile,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20Mar%C3%ADa%20Usandizaga.jpg,1887-03-31T00:00:00Z
Jose Maria Usanditzaga,piano-jotzaile,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20Mar%C3%ADa%20Usandizaga.jpg,1887-03-31T00:00:00Z
Iker Martinez de Lizardui,skipper,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Iker%20Martinez.jpg,1977-06-16T00:00:00Z
Miguel Fuentes,futbolari,gizonezkoa,Donostia,,1964-08-06T00:00:00Z
José Ángel Berraondo,futbol entrenatzaile,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20%C3%81ngel%20Berraondo.jpg,1878-11-04T00:00:00Z
José Ángel Berraondo,futbolari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20%C3%81ngel%20Berraondo.jpg,1878-11-04T00:00:00Z
Ramon Saizarbitoria,idazle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Saizarbitoria%20idazlea%202010ean.PNG,1944-04-21T00:00:00Z
Ramon Saizarbitoria,poeta,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Saizarbitoria%20idazlea%202010ean.PNG,1944-04-21T00:00:00Z
Ramon Saizarbitoria,soziologo,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Saizarbitoria%20idazlea%202010ean.PNG,1944-04-21T00:00:00Z
Iñaki Gabilondo,idazle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/I%C3%B1aki%20Gabilondo%20by%20Gonzalo%20Merat.jpg,1942-10-19T00:00:00Z
Iñaki Gabilondo,telebista aurkezle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/I%C3%B1aki%20Gabilondo%20by%20Gonzalo%20Merat.jpg,1942-10-19T00:00:00Z
Iñaki Gabilondo,kazetari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/I%C3%B1aki%20Gabilondo%20by%20Gonzalo%20Merat.jpg,1942-10-19T00:00:00Z
Iñaki Gabilondo,irrati-esatari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/I%C3%B1aki%20Gabilondo%20by%20Gonzalo%20Merat.jpg,1942-10-19T00:00:00Z
Gonzalo Arconada,futbol entrenatzaile,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Gonzalo%20Arconada.jpg,1961-07-23T00:00:00Z
Gonzalo Arconada,futbolari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Gonzalo%20Arconada.jpg,1961-07-23T00:00:00Z
Paz Fernández Felgueroso,politikari,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Tren%20libertad%2009.jpg,1937-09-28T00:00:00Z
Elena Arzak,sukaldariburu,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Elena%20Arzak.jpg,1969-07-04T00:00:00Z
Agustin Elduaien,futbolari,gizonezkoa,Donostia,,1964-08-04T00:00:00Z
Benito Diaz,futbol entrenatzaile,gizonezkoa,Donostia,,1898-07-17T00:00:00Z
Benito Diaz,futbolari,gizonezkoa,Donostia,,1898-07-17T00:00:00Z
Alejandro Pedraz,izotz-hockeyko jokalari,gizonezkoa,Donostia,,1990-09-04T00:00:00Z
Eugenio Etxebeste,militante politiko,gizonezkoa,Donostia,,1951-03-09T00:00:00Z
Jesus Maria Alkain,politikari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Jesus%20maria%20alkain%20001.jpg,1922-01-27T00:00:00Z
Jesus Maria Alkain,ekonomialari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Jesus%20maria%20alkain%20001.jpg,1922-01-27T00:00:00Z
Juan Mari Arzak,sukaldariburu,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Mari%20Arzak.jpg,1942-07-31T00:00:00Z
Javier Ortiz,kazetari,gizonezkoa,Donostia,,1948-01-24T00:00:00Z
Bittor Alkiza,futbolari,gizonezkoa,Donostia,,1970-10-26T00:00:00Z
Enrique Jordá,orkestra zuzendari,gizonezkoa,Donostia,,1911-03-24T00:00:00Z
Ramon Lazkano,musikagile,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Extima%20k3000244%20ret.jpg,1968-06-26T00:00:00Z
Juan Pablo Fusi,idazle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Pablo%20Fusi%20Aizpurua.jpg,1945-09-24T00:00:00Z
Juan Pablo Fusi,historialari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Pablo%20Fusi%20Aizpurua.jpg,1945-09-24T00:00:00Z
Juan Pablo Fusi,unibertsitateko irakasle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Pablo%20Fusi%20Aizpurua.jpg,1945-09-24T00:00:00Z
Juan Pablo Fusi,catedrático de universidad,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20Pablo%20Fusi%20Aizpurua.jpg,1945-09-24T00:00:00Z
Fernando Sasiain,politikari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/El%20alcalde%20de%20San%20Sebasti%C3%A1n%20Fernando%20Sasia%C3%ADn%2C%20encabezando%20una%20manifestaci%C3%B3n%20en%201935.jpg,1894-06-18T00:00:00Z
René-Louis Lafforgue,aktore,gizonezkoa,Donostia,,1928-03-13T00:00:00Z
René-Louis Lafforgue,musikagile,gizonezkoa,Donostia,,1928-03-13T00:00:00Z
René-Louis Lafforgue,musikari,gizonezkoa,Donostia,,1928-03-13T00:00:00Z
René-Louis Lafforgue,miembro de la Resistencia francesa,gizonezkoa,Donostia,,1928-03-13T00:00:00Z
Javier Palacín,txirrindulari,gizonezkoa,Donostia,,1971-11-25T00:00:00Z
Tania Elosegi,golf-jokalari,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/2009%20Women%27s%20British%20Open%20-%20Tania%20Elosegui%20%281%29.jpg,1981-12-13T00:00:00Z
Ainhoa Adin,terrorista,emakumezkoa,Donostia,,1972-10-22T00:00:00Z
Ainhoa Adin,terrorista,emakumezkoa,Irun,,1972-10-22T00:00:00Z
Jose Gontzalo Zulaika,idazle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Agina%20Lesaka%20Oteiza%20Aita%20Donostia.JPG,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,musikagile,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Agina%20Lesaka%20Oteiza%20Aita%20Donostia.JPG,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,apaiz katoliko,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Agina%20Lesaka%20Oteiza%20Aita%20Donostia.JPG,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,organista,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Agina%20Lesaka%20Oteiza%20Aita%20Donostia.JPG,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,musikologo,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Agina%20Lesaka%20Oteiza%20Aita%20Donostia.JPG,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,idazle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aita%20Donostia.jpg,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,musikagile,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aita%20Donostia.jpg,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,apaiz katoliko,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aita%20Donostia.jpg,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,organista,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aita%20Donostia.jpg,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,musikologo,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aita%20Donostia.jpg,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,idazle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aita%20Donostia%20argazkia.jpg,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,musikagile,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aita%20Donostia%20argazkia.jpg,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,apaiz katoliko,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aita%20Donostia%20argazkia.jpg,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,organista,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aita%20Donostia%20argazkia.jpg,1886-01-10T00:00:00Z
Jose Gontzalo Zulaika,musikologo,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aita%20Donostia%20argazkia.jpg,1886-01-10T00:00:00Z
Aitzol Iriondo,terrorista,gizonezkoa,Donostia,,1977-03-08T00:00:00Z
Alfredo Goienetxe,ingeniari,gizonezkoa,Donostia,,1937-12-15T00:00:00Z
Amaia Zubiria,abeslari,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Amaia%20zubiria.jpg,1947-09-11T00:00:00Z
Amaia Zubiria,abeslari,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Amaia%20Zubiria.jpg,1947-09-11T00:00:00Z
Amaia Zubiria,abeslari,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Amaia%20zubiria%20001.jpg,1947-09-11T00:00:00Z
Amaia Zubiria,abeslari,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Amaia%20Zubiria%20eta%20Edorta%20Amurua%2C%20Soinuenea%2C%202012-10-06.jpg,1947-09-11T00:00:00Z
Antxon Ezeiza,gidoilari,gizonezkoa,Donostia,,1935-09-14T00:00:00Z
Antxon Ezeiza,zinema zuzendari,gizonezkoa,Donostia,,1935-09-14T00:00:00Z
Antxon Ezeiza,zinema ekoizle,gizonezkoa,Donostia,,1935-09-14T00:00:00Z
Antonio Lozes,futbolari,gizonezkoa,Donostia,,1905-05-19T00:00:00Z
Ibon Sarasola,idazle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Ibon%20Sarasola%20%282012%29.jpg,1946-07-11T00:00:00Z
Ibon Sarasola,poeta,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Ibon%20Sarasola%20%282012%29.jpg,1946-07-11T00:00:00Z
Ibon Sarasola,ingeniari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Ibon%20Sarasola%20%282012%29.jpg,1946-07-11T00:00:00Z
Ibon Sarasola,unibertsitateko irakasle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Ibon%20Sarasola%20%282012%29.jpg,1946-07-11T00:00:00Z
Ibon Sarasola,literatura historialari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Ibon%20Sarasola%20%282012%29.jpg,1946-07-11T00:00:00Z
Ibon Sarasola,hizkuntzalari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Ibon%20Sarasola%20%282012%29.jpg,1946-07-11T00:00:00Z
José María Mathé,gudari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20mathe.jpg,1800-09-26T00:00:00Z
José María Mathé,ingeniari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20mathe.jpg,1800-09-26T00:00:00Z
Pedro Subijana,telebista aurkezle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20Subijana%20en%20el%20Akelarre.jpg,1948-11-05T00:00:00Z
Pedro Subijana,sukaldariburu,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20Subijana%20en%20el%20Akelarre.jpg,1948-11-05T00:00:00Z
Txetxo Bengoetxea,abeslari,gizonezkoa,Donostia,,1961-06-15T00:00:00Z
Txetxo Bengoetxea,musikari,gizonezkoa,Donostia,,1961-06-15T00:00:00Z
Txetxo Bengoetxea,soinu banda konpositore,gizonezkoa,Donostia,,1961-06-15T00:00:00Z
Carmen Gurruchaga,idazle,emakumezkoa,Donostia,,1955-09-09T00:00:00Z
Carmen Gurruchaga,telebista aurkezle,emakumezkoa,Donostia,,1955-09-09T00:00:00Z
Carmen Gurruchaga,kazetari,emakumezkoa,Donostia,,1955-09-09T00:00:00Z
Bernardo Atorrasagastegi,terrorista,gizonezkoa,Donostia,,1976-08-18T00:00:00Z
Andoni Luis Aduriz,sukaldari,gizonezkoa,Donostia,,1971-06-13T00:00:00Z
Barbara Goenaga,aktore,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Goenaga%203-19%20estreno%20%28cropped%29.jpg,1983-07-20T00:00:00Z
Karlos Santamaria,idazle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aitona.jpg,1909-12-25T00:00:00Z
Karlos Santamaria,matematikari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aitona.jpg,1909-12-25T00:00:00Z
Chumy Chúmez,gidoilari,gizonezkoa,Donostia,,1927-05-08T00:00:00Z
Chumy Chúmez,komikigile,gizonezkoa,Donostia,,1927-05-08T00:00:00Z
Chumy Chúmez,zinema zuzendari,gizonezkoa,Donostia,,1927-05-08T00:00:00Z
Naroa Agirre,aktore,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Naroa%20Agirre%20pertika-jauzilaria.jpg,1979-05-15T00:00:00Z
Naroa Agirre,telebista-aktore,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Naroa%20Agirre%20pertika-jauzilaria.jpg,1979-05-15T00:00:00Z
Naroa Agirre,atleta,emakumezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Naroa%20Agirre%20pertika-jauzilaria.jpg,1979-05-15T00:00:00Z
Loreto Mauleon,aktore,emakumezkoa,Donostia,,1988-08-14T00:00:00Z
Epifanio Fernández,futbolari,gizonezkoa,Donostia,,1919-04-22T00:00:00Z
Asier Hernandez,aktore,gizonezkoa,Donostia,,1971-05-14T00:00:00Z
Asier Oruesagasti,aktore,gizonezkoa,Donostia,,1986-01-01T00:00:00Z
Martxelo Rubio,aktore,gizonezkoa,Donostia,,1966-03-05T00:00:00Z
Martxelo Rubio,zinema aktore,gizonezkoa,Donostia,,1966-03-05T00:00:00Z
Tessa Andonegi,telebista aurkezle,emakumezkoa,Donostia,,1968-08-31T00:00:00Z
Tessa Andonegi,telebista-aktore,emakumezkoa,Donostia,,1968-08-31T00:00:00Z
Tessa Andonegi,zinema aktore,emakumezkoa,Donostia,,1968-08-31T00:00:00Z
Aritz Aduriz,futbolari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Aritz%20Aduriz.jpg,1981-02-11T00:00:00Z
Álvaro Bermejo,kazetari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Alvaro%20bermejo.JPG,1959-08-01T00:00:00Z
Álvaro Bermejo,antropologo,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Alvaro%20bermejo.JPG,1959-08-01T00:00:00Z
Iñigo Cavero,abokatu,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/El%20ministro%20de%20Cultura%2C%20%C3%8D%C3%B1igo%20Cavero%2C%20sale%20del%20Congreso%20de%20los%20Diputados.jpg,1929-08-01T00:00:00Z
Iñigo Cavero,politikari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/El%20ministro%20de%20Cultura%2C%20%C3%8D%C3%B1igo%20Cavero%2C%20sale%20del%20Congreso%20de%20los%20Diputados.jpg,1929-08-01T00:00:00Z
Iñigo Cavero,legelari,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/El%20ministro%20de%20Cultura%2C%20%C3%8D%C3%B1igo%20Cavero%2C%20sale%20del%20Congreso%20de%20los%20Diputados.jpg,1929-08-01T00:00:00Z
Alberto Surio,kazetari,gizonezkoa,Donostia,,1963-01-01T00:00:00Z
Iban Zaldua,idazle,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Iban%20Zaldua%20idazlea%202008an.jpg,1966-02-18T00:00:00Z
Iban Zaldua,katedradun,gizonezkoa,Donostia,http://commons.wikimedia.org/wiki/Special:FilePath/Iban%20Zaldua%20idazlea%202008an.jpg,1966-02-18T00:00:00Z
Ignacio Olague,historialari,gizonezkoa,Donostia,,1903-02-12T00:00:00Z
Ignacio Olague,paleontologo,gizonezkoa,Donostia,,1903-02-12T00:00:00Z
