itemLabel,jardueraLabel,sexua_edo_generoaLabel,jaiolekuaLabel,irudia,jaiotza_data
Joxemi Redin,gitarra-jotzaile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/2013-08-24%20Chiemsee%20Reggae%20Summer%20-%20Ska-P%204990.JPG,1969-05-25T00:00:00Z
Miguel Javier Urmeneta,politikari,gizonezkoa,Iruñea,,1915-11-26T00:00:00Z
Mikel Urmeneta,enpresaburu,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Mikel.jpg,1963-12-25T00:00:00Z
Mikel Urmeneta,marrazkilari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Mikel.jpg,1963-12-25T00:00:00Z
Karlos Nafarroakoa (1397-1402),aristokrata,gizonezkoa,Iruñea,,1397-08-15T00:00:00Z
Daniel Astrain,futbolari,gizonezkoa,Iruñea,,1948-03-29T00:00:00Z
Fernando Tirapu,futbolari,gizonezkoa,Iruñea,,1951-11-07T00:00:00Z
Gabriel Esparza,taekwondolari,gizonezkoa,Iruñea,,1973-03-31T00:00:00Z
Pablo Zalba,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Zalba%20Bidegain%2C%20Pablo-2212.jpg,1975-01-28T00:00:00Z
Pablo Zalba,ekonomialari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Zalba%20Bidegain%2C%20Pablo-2212.jpg,1975-01-28T00:00:00Z
Antonio Añoveros,apaiz katoliko,gizonezkoa,Iruñea,,1909-06-13T00:00:00Z
Javier Ros,futbolari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Javier%20Ros.png,1990-02-16T00:00:00Z
Jaime Ignacio del Burgo,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/JIdelBurgo.jpg,1942-07-31T00:00:00Z
Amaia Gastamintza,saskibaloi jokalari,emakumezkoa,Iruñea,,1991-02-27T00:00:00Z
Juan Cruz Alli,idazle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/JuanCAlli%202009.jpg,1942-09-21T00:00:00Z
Juan Cruz Alli,abokatu,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/JuanCAlli%202009.jpg,1942-09-21T00:00:00Z
Juan Cruz Alli,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/JuanCAlli%202009.jpg,1942-09-21T00:00:00Z
Juan Cruz Alli,unibertsitateko irakasle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/JuanCAlli%202009.jpg,1942-09-21T00:00:00Z
Carmen Baroja,idazle,emakumezkoa,Iruñea,,1883-01-01T00:00:00Z
Carmen Baroja,urregin,emakumezkoa,Iruñea,,1883-01-01T00:00:00Z
Carmen Baroja,antropologo,emakumezkoa,Iruñea,,1883-01-01T00:00:00Z
Carmen Baroja,haur literatura idazle,emakumezkoa,Iruñea,,1883-01-01T00:00:00Z
Juan María Gelbentzu,musikagile,gizonezkoa,Iruñea,,1819-01-01T00:00:00Z
Juan María Gelbentzu,piano-jotzaile,gizonezkoa,Iruñea,,1819-01-01T00:00:00Z
Javier Eseverri Barace,futbolari,gizonezkoa,Iruñea,,1977-08-28T00:00:00Z
Javier Eseverri Barace,areto-futbol jokalari,gizonezkoa,Iruñea,,1977-08-28T00:00:00Z
Jaime del Burgo,poeta,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/ULL.98.12.3.jpg,1912-11-11T00:00:00Z
Jaime del Burgo,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/ULL.98.12.3.jpg,1912-11-11T00:00:00Z
Jaime del Burgo,historialari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/ULL.98.12.3.jpg,1912-11-11T00:00:00Z
Joaquín Beuntza,abokatu,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Beunza.png,1872-08-04T00:00:00Z
Joaquín Beuntza,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Beunza.png,1872-08-04T00:00:00Z
Miguel Gortari,ingeniari,gizonezkoa,Iruñea,,1887-01-01T00:00:00Z
Miguel Gortari,politikari,gizonezkoa,Iruñea,,1887-01-01T00:00:00Z
Miguel Gortari,diplomazialari,gizonezkoa,Iruñea,,1887-01-01T00:00:00Z
Javier Colina,musikagile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Javier%20Colina.jpg,1960-10-31T00:00:00Z
Juan David García Bacca,idazle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20David%20Garc%C3%ADa%20Bacca.jpg,1901-06-26T00:00:00Z
Juan David García Bacca,matematikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20David%20Garc%C3%ADa%20Bacca.jpg,1901-06-26T00:00:00Z
Juan David García Bacca,filosofo,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20David%20Garc%C3%ADa%20Bacca.jpg,1901-06-26T00:00:00Z
Juan David García Bacca,filosofia-historialaria,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20David%20Garc%C3%ADa%20Bacca.jpg,1901-06-26T00:00:00Z
Diego Gongora,gudari,gizonezkoa,Iruñea,,1570-01-01T00:00:00Z
Diego Gongora,politikari,gizonezkoa,Iruñea,,1570-01-01T00:00:00Z
Juan Iturralde,politikari,gizonezkoa,Iruñea,,1840-10-23T00:00:00Z
Juan Iturralde,arkeologo,gizonezkoa,Iruñea,,1840-10-23T00:00:00Z
Severiano Goiburu,futbol entrenatzaile,gizonezkoa,Iruñea,,1906-11-08T00:00:00Z
Severiano Goiburu,futbolari,gizonezkoa,Iruñea,,1906-11-08T00:00:00Z
Severiano Goiburu,pilotari,gizonezkoa,Iruñea,,1906-11-08T00:00:00Z
Manuel Joaquín Álvarez de Toledo,politikari,gizonezkoa,Iruñea,,1641-01-06T00:00:00Z
Alfredo Rodríguez,poeta,gizonezkoa,Iruñea,,1969-05-17T00:00:00Z
Bernardo Vergara,komikigile,gizonezkoa,Iruñea,,1966-01-01T00:00:00Z
Antonio José Ruiz,gidoilari,gizonezkoa,Iruñea,,1926-11-01T00:00:00Z
Antonio José Ruiz,idazle,gizonezkoa,Iruñea,,1926-11-01T00:00:00Z
Antonio José Ruiz,zinema zuzendari,gizonezkoa,Iruñea,,1926-11-01T00:00:00Z
Joaquín Elio,armadako ofizial,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/General%20Joaquin%20de%20Elio.jpg,1806-01-01T00:00:00Z
Joaquín Elio,buruzagi militar,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/General%20Joaquin%20de%20Elio.jpg,1806-01-01T00:00:00Z
Joaquín Elio,armadako ofizial,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/General%20Joaquin%20de%20Elio.jpg,1806-08-19T00:00:00Z
Joaquín Elio,buruzagi militar,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/General%20Joaquin%20de%20Elio.jpg,1806-08-19T00:00:00Z
Carlos Salvador,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Premios%20HazteOir.org%202011%20%286%29.jpg,1966-04-14T00:00:00Z
Carolina Castillejo,politikari,emakumezkoa,Iruñea,,1974-05-15T00:00:00Z
Chus Liberata,Disk Jockey,gizonezkoa,Iruñea,,2000-01-01T00:00:00Z
Chus Liberata,disko-ekoizle,gizonezkoa,Iruñea,,2000-01-01T00:00:00Z
Clemente Iriarte,futbolari,gizonezkoa,Iruñea,,1946-07-25T00:00:00Z
David Pla,abokatu,gizonezkoa,Iruñea,,1975-01-01T00:00:00Z
Virgilio Leret,gudari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Virgilio%20Leret%20Ruiz%20%28MUNCYT%2C%20Eulogia%20Merle%29.jpg,1902-08-23T00:00:00Z
Virgilio Leret,sindikalista,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Virgilio%20Leret%20Ruiz%20%28MUNCYT%2C%20Eulogia%20Merle%29.jpg,1902-08-23T00:00:00Z
Diego Sánchez Zamora,disko-ekoizle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Diego%20S%C3%A1nchez%20en%20Festival%20Guoman%20%2830-03-12%29.jpg,1975-12-04T00:00:00Z
Diego Sánchez Zamora,egile abeslari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Diego%20S%C3%A1nchez%20en%20Festival%20Guoman%20%2830-03-12%29.jpg,1975-12-04T00:00:00Z
Diego Sánchez Zamora,gitarra-jotzaile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Diego%20S%C3%A1nchez%20en%20Festival%20Guoman%20%2830-03-12%29.jpg,1975-12-04T00:00:00Z
Miguel Izu,idazle,gizonezkoa,Iruñea,,1960-06-22T00:00:00Z
Miguel Izu,politikari,gizonezkoa,Iruñea,,1960-06-22T00:00:00Z
Miguel Izu,legelari,gizonezkoa,Iruñea,,1960-06-22T00:00:00Z
Ismael Marchal,futbolari,gizonezkoa,Iruñea,,1975-03-21T00:00:00Z
Eduardo Aizpun,epaile,gizonezkoa,Iruñea,,1895-01-01T00:00:00Z
Eduardo Aizpun,abokatu,gizonezkoa,Iruñea,,1895-01-01T00:00:00Z
Eduardo Aizpun,futbolari,gizonezkoa,Iruñea,,1895-01-01T00:00:00Z
Eduardo Iriarte,itzultzaile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Eduardo%20Iriarte.jpg,1968-01-01T00:00:00Z
Eduardo Iriarte,eleberrigile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Eduardo%20Iriarte.jpg,1968-01-01T00:00:00Z
Eduardo Sanz Escartín,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Eduardo%20Sanz%20Escart%C3%ADn%20%28Luis%20Men%C3%A9ndez%20Pidal%29.jpg,1855-12-08T00:00:00Z
Eduardo Sanz Escartín,ekonomialari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Eduardo%20Sanz%20Escart%C3%ADn%20%28Luis%20Men%C3%A9ndez%20Pidal%29.jpg,1855-12-08T00:00:00Z
Eduardo Sanz Escartín,soziologo,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Eduardo%20Sanz%20Escart%C3%ADn%20%28Luis%20Men%C3%A9ndez%20Pidal%29.jpg,1855-12-08T00:00:00Z
Efraín Torrado,politikari,gizonezkoa,Iruñea,,1901-01-01T00:00:00Z
Guillermo Larregi,,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Vasco%20de%20la%20Carretilla%2C%201935.jpg,1885-11-27T00:00:00Z
Emilio Altzugarai,arkitekto,gizonezkoa,Iruñea,,1880-09-05T00:00:00Z
Emilio Altzugarai,gudari,gizonezkoa,Iruñea,,1880-09-05T00:00:00Z
Emilio Altzugarai,ingeniero militar,gizonezkoa,Iruñea,,1880-09-05T00:00:00Z
Enrique Goñi,enpresaburu,gizonezkoa,Iruñea,,1961-01-01T00:00:00Z
Enrique de Álava Casado,mediku,gizonezkoa,Iruñea,,1964-01-01T00:00:00Z
Ricardo Sanzol,futbolari,gizonezkoa,Iruñea,,1976-04-08T00:00:00Z
Ramón Cáseda,idazle,gizonezkoa,Iruñea,,1753-01-01T00:00:00Z
Ramón Cáseda,poeta,gizonezkoa,Iruñea,,1753-01-01T00:00:00Z
Federico Montaner,gudari,gizonezkoa,Iruñea,,1874-01-01T00:00:00Z
Federico Montaner,kartografo,gizonezkoa,Iruñea,,1874-01-01T00:00:00Z
Serafin Huder,mediku,gizonezkoa,Iruñea,,1874-07-29T00:00:00Z
Serafin Huder,politikari,gizonezkoa,Iruñea,,1874-07-29T00:00:00Z
Fermin Goñi,idazle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Fermin%20Go%C3%B1i.jpg,1952-01-01T00:00:00Z
Fermin Goñi,kazetari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Fermin%20Go%C3%B1i.jpg,1952-01-01T00:00:00Z
Fermín Sanz-Orrio,abokatu,gizonezkoa,Iruñea,,1901-07-14T00:00:00Z
Fermín Sanz-Orrio,politikari,gizonezkoa,Iruñea,,1901-07-14T00:00:00Z
Fermín Sanz-Orrio,diplomazialari,gizonezkoa,Iruñea,,1901-07-14T00:00:00Z
Fermín Sanz-Orrio,sindikalista,gizonezkoa,Iruñea,,1901-07-14T00:00:00Z
Fermín Yzurdiaga,apaiz,gizonezkoa,Iruñea,,1903-10-25T00:00:00Z
Fermín Yzurdiaga,politikari,gizonezkoa,Iruñea,,1903-10-25T00:00:00Z
Fermín Ezpeleta,gudari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Luis%20Carlos%20Legrand-Retrato%20de%20Ferm%C3%ADn%20de%20Ezpeleta.jpg,1801-12-12T00:00:00Z
Fermín Ezpeleta,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Luis%20Carlos%20Legrand-Retrato%20de%20Ferm%C3%ADn%20de%20Ezpeleta.jpg,1801-12-12T00:00:00Z
Fernando Esparza Aizkorbe,futbolari,gizonezkoa,Iruñea,,1979-05-07T00:00:00Z
Fernando Múgica Goñi,katedradun,gizonezkoa,Iruñea,,1946-06-07T00:00:00Z
Fernando Múgica Goñi,kazetari,gizonezkoa,Iruñea,,1946-06-07T00:00:00Z
Fernando Pérez Ollo,idazle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Fernandoperezollo.jpg,1939-05-30T00:00:00Z
Fernando Pérez Ollo,historialari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Fernandoperezollo.jpg,1939-05-30T00:00:00Z
Fernando Pérez Ollo,musika-kritikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Fernandoperezollo.jpg,1939-05-30T00:00:00Z
Fernando Pérez Ollo,unibertsitateko irakasle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Fernandoperezollo.jpg,1939-05-30T00:00:00Z
Fernando Pérez Ollo,kazetari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Fernandoperezollo.jpg,1939-05-30T00:00:00Z
Francisco Betbezé,gudari,gizonezkoa,Iruñea,,1730-01-01T00:00:00Z
Francisco Javier González de Castejón,abokatu,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Gonz%C3%A1lez%20de%20El%C3%ADo.jpg,1848-05-25T00:00:00Z
Francisco Javier González de Castejón,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Gonz%C3%A1lez%20de%20El%C3%ADo.jpg,1848-05-25T00:00:00Z
Francisco Javier González de Castejón,legelari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Gonz%C3%A1lez%20de%20El%C3%ADo.jpg,1848-05-25T00:00:00Z
Francisco Javier Mina,futbolari,gizonezkoa,Iruñea,,1954-11-24T00:00:00Z
Félix Huarte Goñi,enpresaburu,gizonezkoa,Iruñea,,1896-03-01T00:00:00Z
Félix Huarte Goñi,politikari,gizonezkoa,Iruñea,,1896-03-01T00:00:00Z
Félix Huarte Goñi,enpresaburu,gizonezkoa,Iruñea,,1896-11-06T00:00:00Z
Félix Huarte Goñi,politikari,gizonezkoa,Iruñea,,1896-11-06T00:00:00Z
Félix Ilundain,futbolari,gizonezkoa,Iruñea,,1908-08-22T00:00:00Z
Germán Ormaetxea,musikagile,gizonezkoa,Iruñea,,1972-01-01T00:00:00Z
Germán Ormaetxea,Disk Jockey,gizonezkoa,Iruñea,,1972-01-01T00:00:00Z
Germán Sánchez Espeso,idazle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/German%20S%C3%A1nchez%20Espeso.jpg,1940-01-22T00:00:00Z
Irene Lapuerta,politikari,emakumezkoa,Iruñea,,1977-10-10T00:00:00Z
Irene Lapuerta,unibertsitateko irakasle,emakumezkoa,Iruñea,,1977-10-10T00:00:00Z
Iñaki Cabases,politikari,gizonezkoa,Iruñea,,1952-02-15T00:00:00Z
Iñaki Echarte,idazle,gizonezkoa,Iruñea,,1977-01-01T00:00:00Z
Iñaki Echarte,poeta,gizonezkoa,Iruñea,,1977-01-01T00:00:00Z
Iñaki del Moral,telebista aurkezle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Mi%20encuentro%20con%20los%20reporteros%20de%20Espa%C3%B1a%20Directo.png,1970-01-05T00:00:00Z
Iñaki del Moral,kazetari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Mi%20encuentro%20con%20los%20reporteros%20de%20Espa%C3%B1a%20Directo.png,1970-01-05T00:00:00Z
Javier Asiáin,poeta,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Javier%20Asiain.png,1970-01-01T00:00:00Z
Javier Ayesa Dianda,politikari,gizonezkoa,Iruñea,,1944-05-11T00:00:00Z
Javier Ordóñez Rodríguez,idazle,gizonezkoa,Iruñea,,1947-01-01T00:00:00Z
Javier Ordóñez Rodríguez,historialari,gizonezkoa,Iruñea,,1947-01-01T00:00:00Z
Javier Ordóñez Rodríguez,unibertsitateko irakasle,gizonezkoa,Iruñea,,1947-01-01T00:00:00Z
Javier Remírez,abokatu,gizonezkoa,Iruñea,,1975-04-05T00:00:00Z
Javier Remírez,politikari,gizonezkoa,Iruñea,,1975-04-05T00:00:00Z
Jesús Carlos Gómez Martínez,idazle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Jesus-carlos.jpg,1961-01-01T00:00:00Z
Jesús Carlos Gómez Martínez,kazetari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Jesus-carlos.jpg,1961-01-01T00:00:00Z
Jesús Rubio,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Visita%20de%20ministros%20dentro%20de%20los%20actos%20conmemorativos%20del%20Tricentenario%20de%20la%20Paz%20de%20los%20Pirineos%20y%20II%20Reuni%C3%B3n%20Hispano-francesa%20de%20estudiantes%20universitarios%20-%20visita%20por%20calles%20del%20casco%20antiguo%20y%20castillo%202%20%28cropped%29.jpg,1908-08-15T00:00:00Z
Jesús Rubio,legelari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Visita%20de%20ministros%20dentro%20de%20los%20actos%20conmemorativos%20del%20Tricentenario%20de%20la%20Paz%20de%20los%20Pirineos%20y%20II%20Reuni%C3%B3n%20Hispano-francesa%20de%20estudiantes%20universitarios%20-%20visita%20por%20calles%20del%20casco%20antiguo%20y%20castillo%202%20%28cropped%29.jpg,1908-08-15T00:00:00Z
Joaquín Arrarats,kazetari,gizonezkoa,Iruñea,,1898-01-01T00:00:00Z
Joaquín Ignacio Mencos,poeta,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20de%20Joaqu%C3%ADn%20Mencos%20y%20Manso%20de%20Zu%C3%B1iga.jpg,1799-08-06T00:00:00Z
Joaquín Ignacio Mencos,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20de%20Joaqu%C3%ADn%20Mencos%20y%20Manso%20de%20Zu%C3%B1iga.jpg,1799-08-06T00:00:00Z
Joseba Santamaría,kazetari,gizonezkoa,Iruñea,,1964-03-08T00:00:00Z
Jose Iarnotz,arkitekto,gizonezkoa,Iruñea,,1884-01-01T00:00:00Z
José de Sarabia,idazle,gizonezkoa,Iruñea,,1594-01-01T00:00:00Z
Juan Uharte Beaumont,enpresaburu,gizonezkoa,Iruñea,,1925-07-11T00:00:00Z
Juan Uharte Beaumont,industrialari,gizonezkoa,Iruñea,,1925-07-11T00:00:00Z
Juan Uharte Beaumont,mezenas,gizonezkoa,Iruñea,,1925-07-11T00:00:00Z
Juan José Aquerreta,margolari,gizonezkoa,Iruñea,,1946-01-01T00:00:00Z
Juan José Aquerreta,eskultore,gizonezkoa,Iruñea,,1946-01-01T00:00:00Z
Kiko Casado,pilotari,gizonezkoa,Iruñea,,1971-06-29T00:00:00Z
Leire Ruiz,aktore,emakumezkoa,Iruñea,,1983-05-08T00:00:00Z
Luis Cortés,kazetari,gizonezkoa,Iruñea,,1951-01-01T00:00:00Z
Luis Cortés,telebista zuzendari,gizonezkoa,Iruñea,,1951-01-01T00:00:00Z
Luis Cortés,zinema zuzendari,gizonezkoa,Iruñea,,1951-01-01T00:00:00Z
Luis Navarro Garnika,gudari,gizonezkoa,Iruñea,,1904-03-25T00:00:00Z
Manuel Hidalgo,gidoilari,gizonezkoa,Iruñea,,1953-11-25T00:00:00Z
Manuel Hidalgo,idazle,gizonezkoa,Iruñea,,1953-11-25T00:00:00Z
Manuel Hidalgo,telebista aurkezle,gizonezkoa,Iruñea,,1953-11-25T00:00:00Z
Manuel Hidalgo,kazetari,gizonezkoa,Iruñea,,1953-11-25T00:00:00Z
Mariano Zufia,politikari,gizonezkoa,Iruñea,,1920-01-01T00:00:00Z
Mariano Zufia,behin-behineko alferez,gizonezkoa,Iruñea,,1920-01-01T00:00:00Z
Martín Mazza,enpresaburu,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Mazza%202%20cropped.jpg,1978-10-15T00:00:00Z
Martín Mazza,aktore porno,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Mazza%202%20cropped.jpg,1978-10-15T00:00:00Z
Martín Mazza,modelo,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Mazza%202%20cropped.jpg,1978-10-15T00:00:00Z
María Asunción Apesteguía,politikari,emakumezkoa,Iruñea,,1951-01-22T00:00:00Z
Maria Avizanda,telebista aurkezle,emakumezkoa,Iruñea,,1975-05-29T00:00:00Z
Maria Avizanda,kazetari,emakumezkoa,Iruñea,,1975-05-29T00:00:00Z
María Luisa Elio,idazle,emakumezkoa,Iruñea,,1926-08-17T00:00:00Z
María Luisa Elio,antzerki aktore,emakumezkoa,Iruñea,,1926-08-17T00:00:00Z
María Luisa Elio,zinema aktore,emakumezkoa,Iruñea,,1926-08-17T00:00:00Z
Miguel Blanco,futbol entrenatzaile,gizonezkoa,Iruñea,,1939-03-01T00:00:00Z
Miguel Sánchez-Ostiz,poeta,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Miguel%20S%C3%A1nchez-Ostiz.jpg,1950-10-14T00:00:00Z
Miguel Sánchez-Ostiz,literatura-kritikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Miguel%20S%C3%A1nchez-Ostiz.jpg,1950-10-14T00:00:00Z
Miguel Urabaien,idazle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Miguel%20Urabayen.jpg,1926-03-12T00:00:00Z
Miguel Urabaien,unibertsitateko irakasle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Miguel%20Urabayen.jpg,1926-03-12T00:00:00Z
Miguel Urabaien,kazetari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Miguel%20Urabayen.jpg,1926-03-12T00:00:00Z
Miguel Urabaien,zinema-kritikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Miguel%20Urabayen.jpg,1926-03-12T00:00:00Z
Nicasio Landa,mediku,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Nicasio%20Landa.jpg,1830-10-11T00:00:00Z
Paco Gómez Martínez,argazkilari,gizonezkoa,Iruñea,,1918-01-01T00:00:00Z
Pedro Gregorio Echeandía y Jiménez,botanikari,gizonezkoa,Iruñea,,1746-01-01T00:00:00Z
Pedro Górriz,idazle,gizonezkoa,Iruñea,,1846-01-19T00:00:00Z
Pedro Górriz,poeta,gizonezkoa,Iruñea,,1846-01-19T00:00:00Z
Pedro Górriz,antzerkigile,gizonezkoa,Iruñea,,1846-01-19T00:00:00Z
Pedro Górriz,kazetari,gizonezkoa,Iruñea,,1846-01-19T00:00:00Z
Pedro Uharte-Mendikoa,gudari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20Huarte-Mendicoa%20Larraga%20%28MUNCYT%2C%20Eulogia%20Merle%29.jpg,1905-04-27T00:00:00Z
Pedro Uharte-Mendikoa,ingeniari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20Huarte-Mendicoa%20Larraga%20%28MUNCYT%2C%20Eulogia%20Merle%29.jpg,1905-04-27T00:00:00Z
Pedro Scotti de Agóiz,funtzionario,gizonezkoa,Iruñea,,1676-01-05T00:00:00Z
Pedro Scotti de Agóiz,antzerkigile,gizonezkoa,Iruñea,,1676-01-05T00:00:00Z
Pedro Tomás Gómez Cía,mediku,gizonezkoa,Iruñea,,1958-01-01T00:00:00Z
Rubén Zamora,aktore,gizonezkoa,Iruñea,,1975-12-01T00:00:00Z
Rubén Zamora,telebista-aktore,gizonezkoa,Iruñea,,1975-12-01T00:00:00Z
Tomás Áriz,politikari,gizonezkoa,Iruñea,,1910-01-01T00:00:00Z
Valentín Redín Flamarique,aktore,gizonezkoa,Iruñea,,1944-01-24T00:00:00Z
Álvaro de Marichalar,enpresaburu,gizonezkoa,Iruñea,,1961-04-25T00:00:00Z
Álvaro de Marichalar,naufrago,gizonezkoa,Iruñea,,1961-04-25T00:00:00Z
Álvaro de Marichalar,hegazkinlari,gizonezkoa,Iruñea,,1961-04-25T00:00:00Z
Álvaro de Marichalar,abenturazale,gizonezkoa,Iruñea,,1961-04-25T00:00:00Z
Ángel Ruiz de Erenchun,politikari,gizonezkoa,Iruñea,,1940-10-02T00:00:00Z
Angel Sagaseta de Ilurdotz,legelari,gizonezkoa,Iruñea,,1784-01-01T00:00:00Z
Oskar Intsausti,pilotari,gizonezkoa,Iruñea,,1964-02-17T00:00:00Z
Jesús María Serrano,futbol entrenatzaile,gizonezkoa,Iruñea,,1973-04-29T00:00:00Z
Jesús María Serrano,futbolari,gizonezkoa,Iruñea,,1973-04-29T00:00:00Z
Joaquín Villalba,pentatleta,gizonezkoa,Iruñea,,1928-09-29T00:00:00Z
Joaquín Villalba,pentathlete,gizonezkoa,Iruñea,,1928-09-29T00:00:00Z
Jorge Galán Anaut,futbolari,gizonezkoa,Iruñea,,1989-01-22T00:00:00Z
José Martínez Oya,futbolari,gizonezkoa,Iruñea,,1983-01-14T00:00:00Z
Juan Peralta,txirrindulari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/2015%20UEC%20Track%20Elite%20European%20Championships%2015%20%28cropped%29.JPG,1990-05-17T00:00:00Z
Francisco Purroy,idazle,gizonezkoa,Iruñea,,1946-02-21T00:00:00Z
Francisco Purroy,zoologo,gizonezkoa,Iruñea,,1946-02-21T00:00:00Z
Francisco Purroy,biologo,gizonezkoa,Iruñea,,1946-02-21T00:00:00Z
